"rowkey","occurrenceID","eventID","catalogNumber","collectionCode","dcterms:type","dcterms:license processed","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","dcterms:references","taxonID","scientificName processed","scientificNameAuthorship","nomenclaturalStatus","taxonRemarks","identificationRemarks","identifiedBy processed","identificationVerificationStatus","identificationVerificationStatus processed","kingdom","phylum processed","class processed","order processed","family processed","genus processed","specificEpithet","infraspecificEpithet","eventDate processed","eventTime","verbatimEventDate","day processed","month processed","year processed","eventDateEnd processed","endDay processed","endMonth processed","endYear processed","locationID","higherGeographyID","higherGeography","islandGroup","island","countryCode","county","gridreference","verbatimLocality","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","georeferenceVerificationStatus processed","georeferenceRemarks","geologicalContextID","basisOfRecord processed","occurrenceStatus processed","occurrenceRemarks","vitality","dynamicProperties","recordNumber","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","behavior","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","samplingEffort","sampleSizeUnit","measurementDeterminedDate","relationshipAccordingTo","resourceRelationshipID","measurementRemarks","measurementValue","relationshipRemarks","resourceID","relationshipEstablishedDate","relationshipOfResource","measurementMethod","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","relatedResourceID","organismID","organismName","organismScope","associatedOrganisms","previousIdentifications","organismRemarks","collectionID","datasetID","institutionCode","fieldNotes","eventRemarks","datasetName","ownerInstitutionCode","otherCatalogNumbers","materialSampleID","decimalLatitude processed","decimalLongitude processed","Coordinate uncertainty - processed"
"a580cddd-e352-478f-90b0-e49a1401821d","119298206","SOC/HighlandBirdClub2003-SAMPLE",,"SOC/HighlandBirdClub2003",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2003-01-11",,,"11","01","2003","2003-01-11","11","01","2003","9794642",,,,,,,"NH77I",,,,,,"Accepted",,,"HumanObservation","present",,,,"H2003-2080",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000453","The Scottish Ornithologists' Club",,,,,,,"57.764642","-4.136395","1414.2"
"a5a33c15-0d92-41e3-b960-1932b85d2426","60544252",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2007-12-08",,,"08","12","2007",,,,,,,,,,,,"NH73W",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.371323","-4.01368","1414.2"
"a5d56f94-8015-4408-ab80-5efbfb83e7be","248193137","no key-SAMPLE",,"no key",,"CC-BY-NC",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1988-04",,,"","04","1988","1991-07",,"07","1991","13036524",,,,,,,"NH12",,,,,,"Accepted - considered correct",,,"HumanObservation","present",,,,"GIB52019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000147","British Trust for Ornithology",,,,,,,"57.278064","-5.070456","7071.1"
"a5e31f9a-9cbf-4d69-860d-777e2bb2eadf","12002581",,,,,"OGL","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2017-04-17",,,"17","04","2017",,,,,,,,,,,,"NJ3911",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"57.190292","-3.002664","707.1"
"a5e5567a-19a3-44d9-8373-566467485397","230049384","no key-SAMPLE",,"no key",,"CC-BY-NC",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1981-11",,,"","11","1981","1984-02",,"02","1984","11873485",,,,,,,"NN69",,,,,,"Accepted - considered correct",,,"HumanObservation","present",,,,"WIN46959",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000599","British Trust for Ornithology",,,,,,,"57.026294","-4.22566","7071.1"
"a606af11-0428-400b-bde6-61347e06a2ce","50701327",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2007-06-08",,,"08","06","2007",,,,,,,,,,,,"NJ02",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.305659","-3.57847","7071.1"
"a60d80e7-a8f3-404a-92fa-c82410a2998a","117345111","ScottishCrossbill2008-SAMPLE",,"ScottishCrossbill2008",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-02-16",,,"16","02","2008","2008-02-16","16","02","2008","9669105",,,,,,,"NJ4005",,,,,,"Accepted",,,"HumanObservation","present",,,,"189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000601",,,,,,,,"57.136534","-2.984687","707.1"
"a623a44e-840d-4f74-9bfd-a759815435f8","103629968",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2016-06-03",,,"03","06","2016",,,,,,,,,,,,"NH9509",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.164411","-3.729545","707.1"
"a656abc0-6f9e-440e-bd9a-b8e8fe3b59f8","117376203","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1997-01-31",,,"31","01","1997","1997-01-31","31","01","1997",,,,,,,,"NH74",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.477962","-4.086266","7071.1"
"a65bf297-3026-4fce-a4b2-90b5a0af0fbc","CI00004200007ZW1","CI00004200002A8Z",,"CI0000420000003J",,"CC-BY","National Trust for Scotland",,,,"NBNSYS0000000511","Loxia scotica",,,,,,"Unconfirmed","Unconfirmed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1996-11-01",,,"01","11","1996",,,,,,,,,,,,"NO09",,,,,,,,,"HumanObservation","present","FROM FIELD CARD; 4+2 BIRDS",,,,"6",,,,"adult",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NTS",,,"National Trust for Scotland Species Records",,,,"57.036272","-3.567027","7071.1"
"a6692050-bc0b-46b0-9958-3728007e4e79","34129433",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2005-12-26",,,"26","12","2005",,,,,,,,,,,,"NH9920",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.264075","-3.667888","707.1"
"a6b0546a-b1bb-4642-ab4b-d22d49388bca","50508632",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2010-04-19",,,"19","04","2010",,,,,,,,,,,,"NH9718",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.245673","-3.700203","707.1"
"a6cdc055-320a-4d97-8cbb-4a596acecc4a","226149092","Scotland2006-2011-SAMPLE",,"Scotland2006-2011",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006",,,"","","2006","2011",,,"2011","11446341",,,,,,,"NH90P",,,,,,"Accepted",,,"HumanObservation","present",,,,"BCTP2012_19888",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000811",,,,,,,,"57.159807","-3.737597","1414.2"
"a6ce84a3-93fd-4334-944c-2ff6de8f2ed0","226168354","Scotland2006-2011-SAMPLE",,"Scotland2006-2011",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006",,,"","","2006","2011",,,"2011","11433332",,,,,,,"NH91A",,,,,,"Accepted",,,"HumanObservation","present",,,,"BCTP2012_19891",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000811",,,,,,,,"57.176832","-3.804567","1414.2"
"a6e7ec07-1858-40c3-8315-51096549faf6","226145512","Scotland2006-2011-SAMPLE",,"Scotland2006-2011",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006",,,"","","2006","2011",,,"2011","11434425",,,,,,,"NH65J",,,,,,"Accepted",,,"HumanObservation","present",,,,"BCTP2012_19864",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000811",,,,,,,,"57.600148","-4.2941","1414.2"
"a7093a92-0751-4f26-be3b-61120c6b56aa","61123115",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006-06-13",,,"13","06","2006",,,,,,,,,,,,"NH8302",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.098675","-3.924579","707.1"
"a731924c-723d-4013-ab2d-72ee0e1d69f5","222613984","1-SAMPLE",,"1",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2002",,,"","","2002","2002",,,"2002","11053246",,,,,,,"NJ24A",,,,,,"Accepted",,,"HumanObservation","present",,,,"NESBBA0206-17582",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000571","The Scottish Ornithologists' Club",,,,,,,"57.452396","-3.318134","1414.2"
"a76e6c2c-0f88-40cf-ba15-2f06432be38a","72425375",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2010-11-20",,,"20","11","2010",,,,,,,,,,,,"NN89M",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.031716","-3.896397","1414.2"
"a7925758-09c5-4b1b-b88f-34bd91bb702a","95017450",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2014-04-09",,,"09","04","2014",,,,,,,,,,,,"NH5973",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.729204","-4.361056","707.1"
"a7a19119-2347-4ef1-9901-3a506c31a3a2","81192143",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2015-03-14",,,"14","03","2015",,,,,,,,,,,,"NH9718",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.245673","-3.700203","707.1"
"a7a38b6c-b9ad-4da1-ae1c-ec01449ff691","226157667","Scotland2006-2011-SAMPLE",,"Scotland2006-2011",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006",,,"","","2006","2011",,,"2011","11434295",,,,,,,"NC84X",,,,,,"Accepted",,,"HumanObservation","present",,,,"BCTP2012_19820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000811",,,,,,,,"58.379313","-3.899794","1414.2"
"a7b7babf-f91d-41a6-82b9-d72ef40c0d9c","117344847","ScottishCrossbill2008-SAMPLE",,"ScottishCrossbill2008",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-03-02",,,"02","03","2008","2008-03-02","02","03","2008","9669344",,,,,,,"NH4132",,,,,,"Accepted",,,"HumanObservation","present",,,,"422",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000601",,,,,,,,"57.355326","-4.636259","707.1"
"a7bead08-d7bf-467b-9e2f-0354671e6041","39991446",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1987-06-10",,,"10","06","1987",,,,,,,,,,,,"NH9718",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.245673","-3.700203","707.1"
"a814a3cb-e23a-4ae2-8a58-645e28196d88","CI0000420000AHCK","CI00004200002V7F",,"CI0000420000005N",,"CC-BY-NC","NESBREC",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted","Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2004-05-22",,,"22","05","2004",,,,,,,,,,,,"NO0990",,,,,,"",,,"HumanObservation","present",,,,,"20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NESBReC",,,"North East Scotland Birds 1883 - 2010",,,,"56.996767","-3.491287","707.1"
"a840a96e-5e09-4c0f-96ec-31fb8f4011b4","230049636","no key-SAMPLE",,"no key",,"CC-BY-NC",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1981-11",,,"","11","1981","1984-02",,"02","1984","11875711",,,,,,,"NH69",,,,,,"Accepted - considered correct",,,"HumanObservation","present",,,,"WIN46919",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000599","British Trust for Ornithology",,,,,,,"57.923853","-4.280943","7071.1"
"a8421a21-ece4-4e19-9ecf-18c871db844c","117376576","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1999-03-30",,,"30","03","1999","1999-03-30","30","03","1999",,,,,,,,"NJ42",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655431",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.312239","-2.914675","7071.1"
"a8898591-56e8-4360-aeba-97b7fc16077b","230038901","no key-SAMPLE",,"no key",,"CC-BY-NC",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1981-11",,,"","11","1981","1984-02",,"02","1984","11875047",,,,,,,"NH80",,,,,,"Accepted - considered correct",,,"HumanObservation","present",,,,"WIN46926",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000599","British Trust for Ornithology",,,,,,,"57.121498","-3.900985","7071.1"
"a8a26272-f6c3-42eb-9f57-0629e5b934ea","248161862","no key-SAMPLE",,"no key",,"CC-BY-NC",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1988-04",,,"","04","1988","1991-07",,"07","1991",,,,,,,,"NH90",,,,,,"Accepted - considered correct",,,"HumanObservation","present",,,,"GIBTET257443",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000147","British Trust for Ornithology",,,,,,,"57.123892","-3.735914","7071.1"
"a8b98589-d58f-4fb4-b7f4-13080083d405","109088298",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2017-01-17",,,"17","01","2017",,,,,,,,,,,,"NH5973",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.729204","-4.361056","707.1"
"a8f95599-0c3f-4241-8e60-db0d7bfb8dd0","88503809",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2012-04-11",,,"11","04","2012",,,,,,,,,,,,"NO5391",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.012284","-2.767326","707.1"
"a916faf0-b655-4344-aa5c-0d18ced10c6d","117173919",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2017-06-20",,,"20","06","2017",,,,,,,,,,,,"NH90",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.123892","-3.735914","7071.1"
"a91ae1e2-49c9-41f8-b71b-f530e291ae8e","59965544",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-06-04",,,"04","06","2008",,,,,,,,,,,,"NH35D",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.571358","-4.827493","1414.2"
"a93bcb32-774f-4c0b-9f06-4c624d7a6119","66338566",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-03-09",,,"09","03","2008",,,,,,,,,,,,"NH9007",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.145288","-3.811295","707.1"
"a969006a-4cdc-4261-8587-c168f3ad3931","27761890",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1991-07-06",,,"06","07","1991",,,,,,,,,,,,"NJ0427",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.328003","-3.587734","707.1"
"a97ea3ea-8357-4aed-adeb-6971919c4972","34882364",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1998-05-29",,,"29","05","1998",,,,,,,,,,,,"NH9718",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.245673","-3.700203","707.1"
"a99c9a52-282e-44d4-bc13-a9c9c831c5db","46193758",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1991-03-30",,,"30","03","1991",,,,,,,,,,,,"NR9335",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"55.569288","-5.276783","707.1"
"a99fe9b0-5e15-47ac-8376-8740ea223765","99230711",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2011-04-11",,,"11","04","2011",,,,,,,,,,,,"NH12W",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.261725","-5.002747","1414.2"
"a9ccd19f-546f-4124-b5ec-3bfd318947e9","117376280","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1999-03-09",,,"09","03","1999","1999-03-09","09","03","1999",,,,,,,,"NH69",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.923853","-4.280943","7071.1"
"a9e60901-4e6d-4d6c-86c6-ec2bd03b9c65","16069227",,,,,"OGL","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1997-04-20",,,"20","04","1997",,,,,,,,,,,,"NH9511",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"57.182369","-3.730384","707.1"
"aa11a1d2-34e9-42bd-98fe-f578a80ff95b","226178109","Scotland2006-2011-SAMPLE",,"Scotland2006-2011",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006",,,"","","2006","2011",,,"2011","11443875",,,,,,,"NH91Y",,,,,,"Accepted",,,"HumanObservation","present",,,,"BCTP2012_19895",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000811",,,,,,,,"57.232538","-3.674747","1414.2"
"aa20f6ab-e89b-4088-a707-f21702fe4803","248142681","no key-SAMPLE",,"no key",,"CC-BY-NC",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1988-04",,,"","04","1988","1991-07",,"07","1991","13003512",,,,,,,"NC80",,,,,,"Accepted - considered correct",,,"HumanObservation","present",,,,"GIB52013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000147","British Trust for Ornithology",,,,,,,"58.019231","-3.948383","7071.1"
"aa36b8dd-efa5-4c59-901c-41c3ef565f8a","14037262",,,,,"OGL","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006-06-23",,,"23","06","2006",,,,,,,,,,,,"NH6375",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"57.748388","-4.295084","707.1"
"aa5d49df-0cf7-46e7-94be-9ceddf744bf1","16069233",,,,,"OGL","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1998-05-23",,,"23","05","1998",,,,,,,,,,,,"NO5194",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"57.039024","-2.800835","707.1"
"aa5ede3f-13db-4d48-ac26-f5377a202ecf","39238390",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2005-08-20",,,"20","08","2005",,,,,,,,,,,,"NH84",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.480609","-3.919608","7071.1"
"aa701e0d-52b0-42ea-befb-a7f26f509486","222637146","1-SAMPLE",,"1",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006",,,"","","2006","2006",,,"2006","11053500",,,,,,,"NO18Z",,,,,,"Accepted",,,"HumanObservation","present",,,,"NESBBA0206-17596",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000571","The Scottish Ornithologists' Club",,,,,,,"56.985061","-3.334482","1414.2"
"aaaeb812-36a7-4790-8f69-7c76f7735efd","117345237","ScottishCrossbill2008-SAMPLE",,"ScottishCrossbill2008",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-02-13",,,"13","02","2008","2008-02-13","13","02","2008","9669221",,,,,,,"NO7087",,,,,,"Accepted",,,"HumanObservation","present",,,,"41",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000601",,,,,,,,"56.977755","-2.486939","707.1"
